"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"23"	"BIAS_2018_SWE-6-3-126417-1-23"	14.19	13.5	0.5	"IndividualWeight"	0	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"24"	"BIAS_2018_SWE-6-3-126417-1-24"	13.76	13.5	0.5	"IndividualWeight"	0	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"25"	"BIAS_2018_SWE-6-3-126417-1-25"	14.65	13.5	0.5	"IndividualWeight"	0	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"26"	"BIAS_2018_SWE-6-3-126417-1-26"	16.08	14	0.5	"IndividualWeight"	0	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"27"	"BIAS_2018_SWE-6-3-126417-1-27"	16.34	14	0.5	"IndividualWeight"	0	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"28"	"BIAS_2018_SWE-6-3-126417-1-28"	17.99	14.5	0.5	"IndividualWeight"	1	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"29"	"BIAS_2018_SWE-6-3-126417-1-29"	22.13	15.5	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"30"	"BIAS_2018_SWE-6-3-126417-1-30"	21.6	15.5	0.5	"IndividualWeight"	2	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"31"	"BIAS_2018_SWE-6-3-126417-1-31"	25.54	15.5	0.5	"IndividualWeight"	3	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"32"	"BIAS_2018_SWE-6-3-126417-1-32"	21.92	15.5	0.5	"IndividualWeight"	1	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"33"	"BIAS_2018_SWE-6-3-126417-1-33"	23.62	15.5	0.5	"IndividualWeight"	1	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"34"	"BIAS_2018_SWE-6-3-126417-1-34"	24.8	16	0.5	"IndividualWeight"	2	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"35"	"BIAS_2018_SWE-6-3-126417-1-35"	24.78	16	0.5	"IndividualWeight"	2	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"36"	"BIAS_2018_SWE-6-3-126417-1-36"	26.38	16	0.5	"IndividualWeight"	1	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"37"	"BIAS_2018_SWE-6-3-126417-1-37"	25.37	16	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"38"	"BIAS_2018_SWE-6-3-126417-1-38"	24.97	16	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"39"	"BIAS_2018_SWE-6-3-126417-1-39"	25.97	16.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"40"	"BIAS_2018_SWE-6-3-126417-1-40"	27.37	16.5	0.5	"IndividualWeight"	2	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"41"	"BIAS_2018_SWE-6-3-126417-1-41"	27.74	16.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"42"	"BIAS_2018_SWE-6-3-126417-1-42"	27.13	16.5	0.5	"IndividualWeight"	1	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"43"	"BIAS_2018_SWE-6-3-126417-1-43"	23.75	16.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"44"	"BIAS_2018_SWE-6-3-126417-1-44"	30.52	17	0.5	"IndividualWeight"	3	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"45"	"BIAS_2018_SWE-6-3-126417-1-45"	28.27	17	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"46"	"BIAS_2018_SWE-6-3-126417-1-46"	29.05	17	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"47"	"BIAS_2018_SWE-6-3-126417-1-47"	29.12	17	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"48"	"BIAS_2018_SWE-6-3-126417-1-48"	27.96	17	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"49"	"BIAS_2018_SWE-6-3-126417-1-49"	32.75	17.5	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"50"	"BIAS_2018_SWE-6-3-126417-1-50"	32.74	17.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"51"	"BIAS_2018_SWE-6-3-126417-1-51"	32.33	17.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"52"	"BIAS_2018_SWE-6-3-126417-1-52"	31.72	17.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"53"	"BIAS_2018_SWE-6-3-126417-1-53"	32.73	17.5	0.5	"IndividualWeight"	5	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"54"	"BIAS_2018_SWE-6-3-126417-1-54"	41.71	18	0.5	"IndividualWeight"	2	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"55"	"BIAS_2018_SWE-6-3-126417-1-55"	32.85	18	0.5	"IndividualWeight"	3	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"56"	"BIAS_2018_SWE-6-3-126417-1-56"	33.56	18	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"57"	"BIAS_2018_SWE-6-3-126417-1-57"	34.25	18	0.5	"IndividualWeight"	1	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"58"	"BIAS_2018_SWE-6-3-126417-1-58"	34.98	18	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"59"	"BIAS_2018_SWE-6-3-126417-1-59"	33.19	18.5	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"60"	"BIAS_2018_SWE-6-3-126417-1-60"	39.43	18.5	0.5	"IndividualWeight"	3	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"61"	"BIAS_2018_SWE-6-3-126417-1-61"	39.87	18.5	0.5	"IndividualWeight"	1	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"62"	"BIAS_2018_SWE-6-3-126417-1-62"	36.81	18.5	0.5	"IndividualWeight"	6	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"63"	"BIAS_2018_SWE-6-3-126417-1-63"	37.99	18.5	0.5	"IndividualWeight"	6	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"64"	"BIAS_2018_SWE-6-3-126417-1-64"	42.55	19	0.5	"IndividualWeight"	4	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"65"	"BIAS_2018_SWE-6-3-126417-1-65"	43.42	19	0.5	"IndividualWeight"	7	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"66"	"BIAS_2018_SWE-6-3-126417-1-66"	44.92	19.5	0.5	"IndividualWeight"	8	"F"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"67"	"BIAS_2018_SWE-6-3-126417-1-67"	45.31	20	0.5	"IndividualWeight"	6	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"68"	"BIAS_2018_SWE-6-3-126417-1-68"	50.09	20.5	0.5	"IndividualWeight"	4	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"69"	"BIAS_2018_SWE-6-3-126417-1-69"	62.33	21	0.5	"IndividualWeight"	5	"M"
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"70"	"BIAS_2018_SWE-6-3-126417-1-70"	NA	13.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"71"	"BIAS_2018_SWE-6-3-126417-1-71"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"72"	"BIAS_2018_SWE-6-3-126417-1-72"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"73"	"BIAS_2018_SWE-6-3-126417-1-73"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"74"	"BIAS_2018_SWE-6-3-126417-1-74"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"75"	"BIAS_2018_SWE-6-3-126417-1-75"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"76"	"BIAS_2018_SWE-6-3-126417-1-76"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"77"	"BIAS_2018_SWE-6-3-126417-1-77"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"78"	"BIAS_2018_SWE-6-3-126417-1-78"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"79"	"BIAS_2018_SWE-6-3-126417-1-79"	NA	15.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"80"	"BIAS_2018_SWE-6-3-126417-1-80"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"81"	"BIAS_2018_SWE-6-3-126417-1-81"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"82"	"BIAS_2018_SWE-6-3-126417-1-82"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"83"	"BIAS_2018_SWE-6-3-126417-1-83"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"84"	"BIAS_2018_SWE-6-3-126417-1-84"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"85"	"BIAS_2018_SWE-6-3-126417-1-85"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"86"	"BIAS_2018_SWE-6-3-126417-1-86"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"87"	"BIAS_2018_SWE-6-3-126417-1-87"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"88"	"BIAS_2018_SWE-6-3-126417-1-88"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"89"	"BIAS_2018_SWE-6-3-126417-1-89"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"90"	"BIAS_2018_SWE-6-3-126417-1-90"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"91"	"BIAS_2018_SWE-6-3-126417-1-91"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"92"	"BIAS_2018_SWE-6-3-126417-1-92"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"93"	"BIAS_2018_SWE-6-3-126417-1-93"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"94"	"BIAS_2018_SWE-6-3-126417-1-94"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"95"	"BIAS_2018_SWE-6-3-126417-1-95"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"96"	"BIAS_2018_SWE-6-3-126417-1-96"	NA	16	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"97"	"BIAS_2018_SWE-6-3-126417-1-97"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"98"	"BIAS_2018_SWE-6-3-126417-1-98"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"99"	"BIAS_2018_SWE-6-3-126417-1-99"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"100"	"BIAS_2018_SWE-6-3-126417-1-100"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"101"	"BIAS_2018_SWE-6-3-126417-1-101"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"102"	"BIAS_2018_SWE-6-3-126417-1-102"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"103"	"BIAS_2018_SWE-6-3-126417-1-103"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"104"	"BIAS_2018_SWE-6-3-126417-1-104"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"105"	"BIAS_2018_SWE-6-3-126417-1-105"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"106"	"BIAS_2018_SWE-6-3-126417-1-106"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"107"	"BIAS_2018_SWE-6-3-126417-1-107"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"108"	"BIAS_2018_SWE-6-3-126417-1-108"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"109"	"BIAS_2018_SWE-6-3-126417-1-109"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"110"	"BIAS_2018_SWE-6-3-126417-1-110"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"111"	"BIAS_2018_SWE-6-3-126417-1-111"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"112"	"BIAS_2018_SWE-6-3-126417-1-112"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"113"	"BIAS_2018_SWE-6-3-126417-1-113"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"114"	"BIAS_2018_SWE-6-3-126417-1-114"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"115"	"BIAS_2018_SWE-6-3-126417-1-115"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"116"	"BIAS_2018_SWE-6-3-126417-1-116"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"117"	"BIAS_2018_SWE-6-3-126417-1-117"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"118"	"BIAS_2018_SWE-6-3-126417-1-118"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"119"	"BIAS_2018_SWE-6-3-126417-1-119"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"120"	"BIAS_2018_SWE-6-3-126417-1-120"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"121"	"BIAS_2018_SWE-6-3-126417-1-121"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"122"	"BIAS_2018_SWE-6-3-126417-1-122"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"123"	"BIAS_2018_SWE-6-3-126417-1-123"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"124"	"BIAS_2018_SWE-6-3-126417-1-124"	NA	16.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"125"	"BIAS_2018_SWE-6-3-126417-1-125"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"126"	"BIAS_2018_SWE-6-3-126417-1-126"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"127"	"BIAS_2018_SWE-6-3-126417-1-127"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"128"	"BIAS_2018_SWE-6-3-126417-1-128"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"129"	"BIAS_2018_SWE-6-3-126417-1-129"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"130"	"BIAS_2018_SWE-6-3-126417-1-130"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"131"	"BIAS_2018_SWE-6-3-126417-1-131"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"132"	"BIAS_2018_SWE-6-3-126417-1-132"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"133"	"BIAS_2018_SWE-6-3-126417-1-133"	NA	17	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"134"	"BIAS_2018_SWE-6-3-126417-1-134"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"135"	"BIAS_2018_SWE-6-3-126417-1-135"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"136"	"BIAS_2018_SWE-6-3-126417-1-136"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"137"	"BIAS_2018_SWE-6-3-126417-1-137"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"138"	"BIAS_2018_SWE-6-3-126417-1-138"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"139"	"BIAS_2018_SWE-6-3-126417-1-139"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"140"	"BIAS_2018_SWE-6-3-126417-1-140"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"141"	"BIAS_2018_SWE-6-3-126417-1-141"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"142"	"BIAS_2018_SWE-6-3-126417-1-142"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"143"	"BIAS_2018_SWE-6-3-126417-1-143"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"144"	"BIAS_2018_SWE-6-3-126417-1-144"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"145"	"BIAS_2018_SWE-6-3-126417-1-145"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"146"	"BIAS_2018_SWE-6-3-126417-1-146"	NA	17.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"147"	"BIAS_2018_SWE-6-3-126417-1-147"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"148"	"BIAS_2018_SWE-6-3-126417-1-148"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"149"	"BIAS_2018_SWE-6-3-126417-1-149"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"150"	"BIAS_2018_SWE-6-3-126417-1-150"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"151"	"BIAS_2018_SWE-6-3-126417-1-151"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"152"	"BIAS_2018_SWE-6-3-126417-1-152"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"153"	"BIAS_2018_SWE-6-3-126417-1-153"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"154"	"BIAS_2018_SWE-6-3-126417-1-154"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"155"	"BIAS_2018_SWE-6-3-126417-1-155"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"156"	"BIAS_2018_SWE-6-3-126417-1-156"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"157"	"BIAS_2018_SWE-6-3-126417-1-157"	NA	18	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"158"	"BIAS_2018_SWE-6-3-126417-1-158"	NA	18.5	0.5	"AverageWeight"	NA	NA
"BIAS_2018_SWE"	"6"	"3"	"126417"	"1"	"159"	"BIAS_2018_SWE-6-3-126417-1-159"	NA	18.5	0.5	"AverageWeight"	NA	NA
